ip,app,device,os,channel,click_time,attributed_time,is_attributed
119139,26,1,25,266,2017-11-06 23:41:41,,0
17901,3,1,19,115,2017-11-09 14:10:12,,0
74777,2,1,35,243,2017-11-06 20:56:23,,0
97045,13,1,19,477,2017-11-06 17:11:20,,0
92735,12,1,19,178,2017-11-06 18:25:18,,0
4019,8,2,32,145,2017-11-06 22:41:41,,0
44870,2,1,19,469,2017-11-06 23:59:48,,0
56625,2,1,11,212,2017-11-06 16:28:07,,0
118440,9,1,13,127,2017-11-09 14:30:14,,0
32156,9,1,9,448,2017-11-09 14:23:27,,0
6437,15,1,17,3,2017-11-06 20:15:27,,0
50284,3,1,13,205,2017-11-07 03:40:20,,0
93445,5,1,13,377,2017-11-07 01:36:47,,0
36183,2,1,19,469,2017-11-07 00:49:18,,0
53454,18,1,17,107,2017-11-09 13:08:48,,0
120075,12,1,15,205,2017-11-06 17:01:52,,0
88157,3,1,13,489,2017-11-07 00:04:44,,0
39479,3,1,19,280,2017-11-07 02:14:35,,0
68519,18,1,9,121,2017-11-06 20:02:01,,0
102065,11,1,17,137,2017-11-09 13:24:12,,0
99225,14,1,19,134,2017-11-07 00:37:39,,0
186269,2,1,19,122,2017-11-07 01:13:57,,0
203049,6,1,19,125,2017-11-07 00:31:05,,0
195551,2,1,22,452,2017-11-07 00:08:32,,0
102247,15,1,17,245,2017-11-06 23:23:05,,0
60580,2,1,13,452,2017-11-06 22:30:47,,0
182500,13,1,13,400,2017-11-06 19:36:19,,0
126849,23,1,18,153,2017-11-07 00:59:10,,0
5314,20,1,13,259,2017-11-07 00:40:48,,0
947,3,1,13,19,2017-11-07 01:37:48,,0
301846,29,1,35,343,2017-11-09 13:21:18,,0
67751,12,1,14,265,2017-11-06 23:02:30,,0
32625,9,1,13,134,2017-11-07 00:08:27,,0
106434,18,1,9,107,2017-11-09 13:01:31,,0
116696,6,2,11,125,2017-11-09 13:59:32,,0
164127,9,1,19,334,2017-11-07 01:04:21,,0
52406,3,1,13,424,2017-11-07 02:04:23,,0
88546,11,1,19,325,2017-11-06 22:15:26,,0
892,3,1,19,371,2017-11-07 01:14:12,,0
32139,3,1,1,280,2017-11-07 00:42:09,,0
330569,26,1,19,266,2017-11-09 13:04:27,,0
95984,2,1,17,258,2017-11-09 14:32:35,,0
121449,9,1,32,232,2017-11-07 00:38:35,,0
93074,2,1,35,122,2017-11-06 22:46:54,,0
52862,2,1,18,212,2017-11-06 18:34:14,,0
95473,2,1,19,236,2017-11-07 01:38:44,,0
56063,14,1,19,134,2017-11-06 23:06:06,,0
103131,13,1,41,477,2017-11-06 17:25:38,,0
201182,15,1,22,480,2017-11-06 21:53:02,,0
63991,12,1,8,265,2017-11-07 01:01:24,,0
326839,3,1,2,379,2017-11-09 14:01:14,,0
7664,3,1,11,205,2017-11-07 02:23:23,,0
51562,14,1,17,379,2017-11-07 01:08:33,,0
156972,18,1,9,134,2017-11-07 02:15:24,,0
33490,2,1,13,219,2017-11-07 00:50:07,,0
3009,3,1,19,371,2017-11-07 00:32:28,,0
104954,103,1,13,21,2017-11-06 19:37:35,,0
40289,3,1,22,135,2017-11-07 00:39:55,,0
3994,9,1,6,107,2017-11-09 13:42:50,,0
69411,2,1,37,469,2017-11-07 00:31:40,,0
92160,14,1,26,379,2017-11-07 00:13:35,,0
317262,18,1,19,134,2017-11-09 14:25:27,,0
114617,12,1,2,212,2017-11-06 23:57:01,,0
111277,2,1,19,477,2017-11-07 03:15:20,,0
59125,2,1,25,205,2017-11-07 00:22:14,,0
108341,2,1,53,205,2017-11-09 14:24:05,,0
50136,8,2,35,145,2017-11-07 03:12:48,,0
204339,15,1,53,278,2017-11-07 01:21:26,,0
128909,9,1,10,466,2017-11-07 03:42:24,,0
41440,14,1,19,134,2017-11-09 13:05:24,,0
41265,18,1,3,107,2017-11-07 01:05:17,,0
121449,15,1,19,245,2017-11-07 00:06:45,,0
80605,13,2,49,469,2017-11-09 13:06:04,,0
105808,2,1,19,364,2017-11-07 00:29:34,,0
73403,15,1,19,315,2017-11-07 03:25:59,,0
62760,12,1,19,19,2017-11-07 01:32:55,,0
160968,12,1,17,259,2017-11-06 18:58:06,,0
74712,3,1,19,424,2017-11-06 23:15:19,,0
201637,12,1,19,328,2017-11-06 23:39:08,,0
27110,11,1,18,325,2017-11-09 14:33:18,,0
203332,2,1,19,477,2017-11-07 01:05:59,,0
92364,1,1,18,118,2017-11-07 00:37:36,,0
34537,15,1,13,412,2017-11-07 00:15:19,,0
82012,12,1,53,328,2017-11-07 02:16:22,,0
9366,12,1,19,19,2017-11-06 16:34:54,,0
244545,24,1,19,105,2017-11-09 14:41:57,,0
120612,11,1,3,487,2017-11-09 13:43:44,,0
208575,14,1,47,379,2017-11-07 02:01:27,,0
166945,25,1,10,259,2017-11-06 16:11:08,,0
131100,11,1,19,319,2017-11-07 01:13:00,,0
164865,2,1,13,469,2017-11-06 20:44:56,,0
109634,18,1,17,107,2017-11-07 00:07:32,,0
35046,3,1,6,280,2017-11-06 16:27:37,,0
87879,18,1,13,439,2017-11-09 13:28:25,,0
44005,3,1,12,137,2017-11-06 18:31:30,,0
9900,2,1,13,469,2017-11-07 00:12:21,,0
112302,3,1,19,280,2017-11-09 14:49:55,,0
110980,3,1,6,19,2017-11-06 17:22:32,,0
17959,12,1,20,245,2017-11-06 21:26:09,,0
100602,15,1,16,111,2017-11-06 16:41:12,,0
66369,18,1,4,439,2017-11-07 00:37:14,,0
8536,20,1,20,259,2017-11-07 00:43:29,,0
110505,14,1,10,463,2017-11-09 13:46:06,,0
179371,14,1,19,360,2017-11-07 00:12:46,,0
24067,2,1,4,477,2017-11-09 13:56:45,,0
62655,13,1,13,477,2017-11-06 16:14:54,,0
45624,12,1,18,481,2017-11-09 14:00:07,,0
300588,15,1,13,412,2017-11-09 14:26:13,,0
37503,12,1,19,481,2017-11-07 02:08:53,,0
103224,3,1,10,280,2017-11-07 03:12:50,,0
76068,12,1,19,328,2017-11-09 14:24:49,,0
6123,3,1,9,280,2017-11-07 00:29:41,,0
23878,3,1,19,130,2017-11-07 02:14:14,,0
327644,39,1,13,101,2017-11-09 14:26:12,2017-11-09 14:29:29,1
41364,28,1,19,135,2017-11-07 01:29:33,,0
120419,26,1,13,121,2017-11-07 01:37:23,,0
16566,12,1,8,481,2017-11-07 03:36:36,,0
47962,2,1,13,477,2017-11-07 02:19:59,,0
16278,15,1,19,245,2017-11-07 00:36:38,,0
131154,2,1,19,236,2017-11-06 23:19:25,,0
188521,21,1,19,128,2017-11-06 23:09:44,,0
132000,14,1,14,134,2017-11-09 14:17:52,,0
96147,9,1,19,466,2017-11-09 14:24:56,,0
113540,2,1,13,477,2017-11-06 16:33:12,,0
45745,3,1,19,409,2017-11-09 14:43:40,,0
37948,3,1,19,409,2017-11-07 01:36:29,,0
96105,12,1,22,277,2017-11-07 01:21:48,,0
109226,18,1,18,121,2017-11-09 14:45:19,,0
34387,3,1,13,280,2017-11-07 00:19:49,,0
54986,9,1,13,442,2017-11-06 23:27:18,,0
87074,2,1,19,469,2017-11-09 13:12:15,,0
50218,15,1,17,245,2017-11-07 02:23:11,,0
20741,3,1,13,211,2017-11-09 14:11:42,,0
34109,3,1,17,424,2017-11-07 02:20:05,,0
114235,12,1,19,265,2017-11-06 18:56:40,,0
29303,26,1,17,121,2017-11-06 23:28:34,,0
69315,3,1,41,371,2017-11-07 00:16:23,,0
84205,25,1,13,259,2017-11-06 23:59:35,,0
106437,12,1,16,259,2017-11-09 14:16:51,,0
5348,11,1,32,173,2017-11-09 13:11:05,,0
75007,3,1,25,442,2017-11-06 23:59:37,,0
46778,15,1,19,245,2017-11-07 01:31:08,,0
135056,1,1,19,134,2017-11-06 23:53:31,,0
307542,24,1,27,105,2017-11-09 14:08:17,,0
18124,1,1,13,125,2017-11-07 02:16:11,,0
109676,15,1,17,245,2017-11-07 01:50:39,,0
198961,24,1,22,178,2017-11-06 19:32:51,,0
115615,64,1,23,459,2017-11-06 20:59:30,,0
4966,2,1,4,258,2017-11-07 03:42:39,,0
26149,3,1,8,211,2017-11-07 02:07:46,,0
78809,64,1,13,459,2017-11-07 00:15:38,,0
44529,3,1,19,489,2017-11-09 13:09:46,,0
87879,14,1,17,401,2017-11-07 03:30:00,,0
43289,6,1,9,459,2017-11-07 01:44:06,,0
45745,9,1,19,134,2017-11-06 23:40:00,,0
100275,25,1,3,259,2017-11-09 13:49:55,,0
132576,18,1,13,107,2017-11-07 01:57:46,,0
92712,12,1,19,259,2017-11-06 16:52:15,,0
70954,12,1,18,265,2017-11-06 17:18:46,,0
106524,28,1,13,135,2017-11-06 16:46:34,,0
89562,19,7,21,213,2017-11-09 14:20:20,,0
85107,9,1,19,134,2017-11-06 16:51:43,,0
113573,24,1,25,105,2017-11-09 13:49:39,,0
105587,3,1,19,489,2017-11-06 23:57:53,,0
8468,21,1,19,128,2017-11-07 00:55:53,,0
101527,15,1,53,245,2017-11-06 16:56:10,,0
93119,13,1,19,477,2017-11-07 00:44:51,,0
106206,24,1,41,105,2017-11-06 16:31:51,,0
93021,3,1,6,153,2017-11-06 19:36:42,,0
17102,12,1,18,178,2017-11-07 01:50:39,,0
34725,14,1,19,134,2017-11-07 00:35:31,,0
106750,9,1,40,215,2017-11-06 23:03:20,,0
76745,2,1,22,237,2017-11-07 03:34:47,,0
79012,3,1,35,402,2017-11-09 13:15:36,,0
104397,24,1,8,105,2017-11-09 13:47:16,,0
22610,2,1,19,435,2017-11-07 01:13:25,,0
60271,12,1,13,145,2017-11-06 16:35:48,,0
262060,9,1,19,107,2017-11-09 14:18:45,,0
178054,3,1,6,280,2017-11-07 01:01:54,,0
125062,14,1,19,134,2017-11-09 14:39:51,,0
130029,3,1,6,280,2017-11-07 03:37:06,,0
163523,9,1,22,215,2017-11-06 16:58:37,,0
78673,9,1,25,215,2017-11-06 18:13:58,,0
90920,1,1,18,150,2017-11-06 16:44:10,,0
12389,14,1,19,371,2017-11-07 00:13:17,,0
26995,12,1,10,265,2017-11-06 23:06:38,,0
120385,26,1,41,262,2017-11-07 00:53:32,,0
22741,15,1,37,315,2017-11-09 13:43:24,,0
73163,3,1,16,19,2017-11-06 23:05:22,,0
65253,1,1,34,153,2017-11-09 13:30:19,,0
120148,3,1,8,452,2017-11-07 02:10:23,,0
64367,3,1,22,442,2017-11-07 02:09:29,,0
25237,12,1,13,497,2017-11-06 16:37:27,,0
43395,21,1,13,128,2017-11-07 03:58:09,,0
138561,9,2,8,215,2017-11-06 18:45:12,,0
37533,23,1,25,153,2017-11-06 23:34:03,,0
50275,17,1,19,280,2017-11-07 00:01:36,,0
143154,9,1,19,134,2017-11-06 22:38:35,,0
200775,8,1,10,145,2017-11-07 03:45:19,,0
124973,13,1,18,477,2017-11-09 13:32:08,,0
41313,20,2,19,259,2017-11-07 02:22:58,,0
107922,3,1,13,409,2017-11-06 16:39:20,,0
188299,14,1,8,208,2017-11-07 01:28:07,,0
54738,21,1,13,128,2017-11-07 00:07:40,,0
205374,21,1,16,128,2017-11-06 22:42:36,,0
147957,3,1,6,371,2017-11-07 01:39:04,,0
8150,23,1,13,153,2017-11-09 13:20:58,,0
17262,14,1,32,379,2017-11-06 17:57:54,,0
44831,13,1,12,477,2017-11-07 02:03:30,,0
323944,12,1,19,19,2017-11-09 13:43:39,,0
2759,8,1,13,145,2017-11-06 16:19:35,,0
108056,3,1,18,137,2017-11-07 00:17:47,,0
525,23,1,17,153,2017-11-07 03:43:46,,0
141976,1,1,27,17,2017-11-07 01:31:21,,0
5348,1,1,13,134,2017-11-09 14:54:09,,0
77065,1,1,1,150,2017-11-09 13:43:16,,0
53942,14,1,13,489,2017-11-06 17:10:22,,0
4760,12,1,35,259,2017-11-09 13:20:07,,0
48658,15,1,19,245,2017-11-07 02:22:49,,0
73516,18,1,13,107,2017-11-07 03:32:28,,0
86767,12,1,19,259,2017-11-09 13:18:10,,0
79614,21,1,6,232,2017-11-09 14:14:36,,0
18703,2,1,25,205,2017-11-07 01:20:16,,0
59331,25,1,1,259,2017-11-06 22:42:49,,0
38482,21,1,13,232,2017-11-09 14:50:38,,0
66302,17,1,13,134,2017-11-06 16:16:55,,0
176487,3,1,22,130,2017-11-06 16:41:07,,0
116557,22,1,6,116,2017-11-07 03:40:47,,0
77500,12,1,17,135,2017-11-06 23:53:56,,0
72078,9,1,17,445,2017-11-07 03:51:08,,0
85980,26,1,15,121,2017-11-09 14:55:51,,0
50197,8,1,13,145,2017-11-07 00:07:52,,0
73487,18,1,19,107,2017-11-07 00:44:24,,0
142813,14,1,19,379,2017-11-06 16:04:52,,0
84916,9,1,20,234,2017-11-06 22:33:08,,0
94974,14,1,18,442,2017-11-07 01:04:02,,0
145926,2,1,30,477,2017-11-07 03:13:13,,0
45214,3,1,8,424,2017-11-06 16:56:58,,0
52010,27,1,22,122,2017-11-06 22:42:04,,0
104502,12,1,19,265,2017-11-06 17:19:46,,0
174823,28,1,22,135,2017-11-06 23:40:37,,0
109398,13,1,37,477,2017-11-09 14:00:38,,0
71231,18,1,19,439,2017-11-06 23:31:01,,0
57559,3,1,32,115,2017-11-09 13:12:07,,0
147046,2,1,13,477,2017-11-06 21:14:49,,0
102934,14,1,19,442,2017-11-07 03:29:36,,0
70600,12,1,13,259,2017-11-09 14:53:27,,0
39180,27,1,17,153,2017-11-09 13:10:04,,0
198892,3,1,22,280,2017-11-07 01:14:30,,0
197933,14,1,10,439,2017-11-07 00:20:50,,0
92506,15,1,13,153,2017-11-06 16:13:42,,0
151603,7,1,19,101,2017-11-09 14:30:42,,0
9362,18,1,41,107,2017-11-06 18:30:40,,0
84758,101,1,25,21,2017-11-07 01:08:25,,0
61968,3,1,22,137,2017-11-06 16:00:02,,0
84835,8,1,13,145,2017-11-07 02:02:44,,0
43793,8,1,19,145,2017-11-07 00:26:17,,0
57633,1,1,13,135,2017-11-07 00:25:17,,0
25071,3,1,11,402,2017-11-07 03:33:33,,0
36425,20,1,1,259,2017-11-07 01:18:28,,0
95765,15,1,7,140,2017-11-06 22:58:00,,0
6168,6,1,13,125,2017-11-07 00:15:09,,0
18283,13,1,13,477,2017-11-07 01:45:11,,0
126320,3,1,1,280,2017-11-07 02:23:33,,0
169990,9,1,18,134,2017-11-06 16:21:15,,0
113240,12,1,19,205,2017-11-07 03:50:54,,0
43855,21,1,52,232,2017-11-09 13:38:31,,0
73487,14,1,19,349,2017-11-07 02:12:44,,0
139677,9,1,18,334,2017-11-06 23:50:28,,0
37301,18,3032,607,107,2017-11-07 00:53:06,,0
209346,11,1,13,319,2017-11-07 03:35:42,,0
131742,3,1,19,280,2017-11-07 00:33:44,,0
17292,12,1,13,212,2017-11-09 13:11:09,,0
105181,12,1,4,259,2017-11-09 14:42:44,,0
41151,3,1,19,135,2017-11-09 14:43:51,,0
26995,18,1,41,121,2017-11-06 23:49:28,,0
342496,26,1,41,477,2017-11-09 13:46:51,,0
109368,8,1,19,145,2017-11-06 17:27:33,,0
109723,2,1,13,205,2017-11-06 16:01:13,,0
69135,15,1,25,245,2017-11-06 16:16:07,,0
121352,9,1,19,466,2017-11-09 14:49:25,,0
79332,18,1,13,107,2017-11-07 02:24:02,,0
10487,26,1,9,121,2017-11-07 01:22:55,,0
53823,3,1,31,173,2017-11-06 17:46:53,,0
97833,15,1,14,265,2017-11-07 01:57:01,,0
55632,18,1,17,107,2017-11-07 01:56:28,,0
73487,20,1,15,259,2017-11-06 23:39:23,,0
71809,3,1,18,379,2017-11-06 16:36:36,,0
60523,3,1,19,480,2017-11-06 23:54:23,,0
68188,18,1,13,439,2017-11-07 01:21:03,,0
90416,6,1,13,125,2017-11-07 03:58:23,,0
23710,18,1,3,107,2017-11-06 16:17:36,,0
300903,24,1,64,105,2017-11-09 14:40:15,,0
50288,2,1,22,377,2017-11-07 02:09:33,,0
65913,3,1,19,280,2017-11-07 01:08:34,,0
3774,18,3032,607,107,2017-11-06 16:51:08,,0
55920,13,1,13,477,2017-11-07 01:21:08,,0
73281,23,1,19,153,2017-11-06 23:54:58,,0
4543,12,1,19,178,2017-11-09 13:49:24,,0
10950,12,1,19,145,2017-11-07 03:50:02,,0
98510,26,1,37,477,2017-11-09 14:33:12,,0
40423,2,1,19,435,2017-11-07 03:17:38,,0
90891,12,2,15,326,2017-11-09 13:28:21,,0
125536,9,1,17,134,2017-11-06 22:25:17,,0
30413,3,1,12,442,2017-11-07 00:02:08,,0
17836,12,1,19,245,2017-11-07 00:05:45,,0
28642,12,1,13,265,2017-11-07 01:14:16,,0
29599,9,1,13,489,2017-11-09 13:21:24,,0
184529,20,1,53,259,2017-11-07 00:27:55,,0
112302,3,1,16,30,2017-11-09 13:50:03,,0
100959,15,1,22,245,2017-11-07 01:51:02,,0
15630,12,1,17,265,2017-11-07 00:32:41,,0
88951,26,1,30,266,2017-11-09 14:05:08,,0
60492,1,1,13,377,2017-11-07 03:55:21,,0
114276,9,1,19,215,2017-11-07 00:29:33,,0
37919,18,1,4,439,2017-11-06 16:39:51,,0
41229,2,1,27,477,2017-11-06 19:06:26,,0
83306,3,1,10,280,2017-11-07 00:00:33,,0
119930,15,1,17,111,2017-11-06 21:06:25,,0
116426,12,1,23,19,2017-11-07 03:33:03,,0
75595,2,1,47,205,2017-11-09 13:01:10,,0
54722,12,1,20,245,2017-11-06 23:08:56,,0
44405,14,1,9,480,2017-11-07 01:58:16,,0
80522,18,3032,607,107,2017-11-07 02:10:48,,0
116519,2,1,19,377,2017-11-06 23:38:35,,0
37776,18,1,32,107,2017-11-07 03:57:20,,0
114276,1,1,19,377,2017-11-07 00:30:15,,0
22741,18,1,37,439,2017-11-09 13:43:10,,0
31572,3,1,22,137,2017-11-09 14:33:01,,0
102405,9,1,17,127,2017-11-09 14:36:13,,0
47277,24,1,22,178,2017-11-06 23:32:41,,0
211895,18,1,19,107,2017-11-07 03:55:05,,0
86546,23,1,19,153,2017-11-09 13:02:47,,0
55876,2,1,12,364,2017-11-07 01:39:21,,0
73671,2,2,17,205,2017-11-07 02:10:58,,0
101936,9,1,19,466,2017-11-06 23:52:47,,0
81070,12,1,19,409,2017-11-09 13:43:01,,0
78959,94,1,41,361,2017-11-09 13:22:45,,0
24985,15,1,53,412,2017-11-09 13:37:33,,0
43793,12,1,16,178,2017-11-07 02:05:23,,0
96105,15,1,19,259,2017-11-06 23:40:58,,0
28253,18,1,13,107,2017-11-09 13:59:47,,0
48759,2,1,19,477,2017-11-06 23:57:56,,0
154971,2,1,14,364,2017-11-07 01:22:22,,0
32098,3,1,19,452,2017-11-07 01:08:34,,0
172985,10,1,19,317,2017-11-06 23:08:58,,0
47597,15,1,14,153,2017-11-07 00:34:27,,0
181469,14,1,15,379,2017-11-07 01:51:23,,0
109723,2,1,19,122,2017-11-09 13:55:13,,0
48688,23,1,13,153,2017-11-06 16:39:30,,0
174554,9,1,19,113,2017-11-07 03:29:39,,0
13909,2,1,6,237,2017-11-07 03:21:30,,0
33860,18,1,19,107,2017-11-07 01:38:51,,0
37388,28,1,13,135,2017-11-07 01:07:07,,0
187147,2,1,46,236,2017-11-09 13:14:38,,0
114490,9,2,14,134,2017-11-09 14:41:06,,0
115445,12,1,18,245,2017-11-06 18:43:12,,0
51600,3,1,13,280,2017-11-07 02:18:17,,0
164290,11,1,4,122,2017-11-07 03:45:47,,0
184467,3,1,13,135,2017-11-09 14:39:58,,0
55910,14,1,19,113,2017-11-09 14:32:41,,0
114678,3,1,62,371,2017-11-07 00:15:28,,0
32823,3,1,9,489,2017-11-09 13:45:12,,0
125169,26,1,19,121,2017-11-07 02:05:57,,0
5348,13,1,47,469,2017-11-09 14:57:28,,0
113836,3,1,15,466,2017-11-06 16:08:25,,0
14237,9,1,22,134,2017-11-07 00:14:12,,0
100393,2,1,22,212,2017-11-06 18:33:55,,0
123778,14,1,19,208,2017-11-07 00:52:07,,0
127602,9,1,17,134,2017-11-06 16:05:53,,0
160835,18,1,6,134,2017-11-06 22:54:40,,0
172248,26,1,3,121,2017-11-06 23:50:26,,0
79874,5,1,19,377,2017-11-09 13:03:11,,0
51992,13,1,19,469,2017-11-06 23:11:58,,0
144990,28,1,30,135,2017-11-07 00:31:56,,0
150036,1,1,19,125,2017-11-07 01:00:38,,0
41232,3,1,22,115,2017-11-09 14:08:37,,0
163582,14,1,18,379,2017-11-09 14:15:45,,0
53454,151,0,38,347,2017-11-06 23:57:03,,0
108075,12,1,1,259,2017-11-06 16:32:31,,0
48170,3,1,8,30,2017-11-09 14:27:49,,0
85206,2,1,18,237,2017-11-06 23:47:12,,0
23386,15,1,18,265,2017-11-06 23:57:15,,0
2076,20,1,13,478,2017-11-09 13:52:40,,0
47492,3,1,25,137,2017-11-09 14:29:57,,0
43793,21,2,9,128,2017-11-09 14:41:40,,0
123974,15,1,13,379,2017-11-06 22:57:13,,0
5306,18,1,19,107,2017-11-07 01:22:30,,0
59426,18,1,13,121,2017-11-09 14:18:43,,0
8499,2,1,26,452,2017-11-06 17:32:14,,0
77318,18,1,37,439,2017-11-09 13:47:06,,0
53651,2,1,19,469,2017-11-09 14:35:02,,0
48525,2,1,13,435,2017-11-07 02:18:34,,0
203131,2,1,23,236,2017-11-07 01:59:37,,0
9766,21,1,10,232,2017-11-09 13:32:59,,0
76467,12,1,18,265,2017-11-09 13:15:34,,0
147957,24,2,9,105,2017-11-06 22:27:57,,0
128408,3,1,13,280,2017-11-07 03:19:45,,0
29467,2,1,22,122,2017-11-06 23:18:40,,0
5348,18,1,25,107,2017-11-09 14:48:10,,0
195323,9,1,19,258,2017-11-06 17:57:11,,0
6710,18,1,6,121,2017-11-07 01:58:16,,0
95766,26,1,41,266,2017-11-09 14:26:01,,0
94471,12,1,19,259,2017-11-06 21:57:11,,0
143144,3,1,10,19,2017-11-06 20:34:42,,0
85968,23,1,53,153,2017-11-07 03:29:35,,0
49673,28,1,25,135,2017-11-06 23:10:31,,0
141281,21,1,20,128,2017-11-06 23:16:13,,0
235,3,1,13,424,2017-11-09 13:36:58,,0
80622,2,1,13,219,2017-11-06 22:16:00,,0
124911,3,1,13,488,2017-11-09 14:46:57,,0
110211,2,1,11,236,2017-11-09 13:49:58,,0
85512,14,1,35,463,2017-11-07 01:52:53,,0
31415,11,1,13,319,2017-11-09 14:51:53,,0
102962,20,1,13,478,2017-11-06 23:10:11,,0
155518,46,0,0,347,2017-11-06 19:07:48,,0
171895,8,1,19,145,2017-11-07 00:44:41,,0
110375,2,1,32,477,2017-11-06 21:47:48,,0
95468,9,1,47,442,2017-11-07 00:20:22,,0
58614,9,1,22,445,2017-11-06 16:41:04,,0
104582,62,1,19,21,2017-11-07 01:07:59,,0
149556,24,1,19,105,2017-11-07 00:48:54,,0
77048,15,1,9,315,2017-11-09 13:58:44,,0
196002,20,1,25,259,2017-11-07 01:39:25,,0
34223,12,1,19,124,2017-11-07 03:47:33,,0
92922,2,1,13,205,2017-11-09 14:25:11,,0
82287,9,1,13,442,2017-11-09 13:49:59,,0
191797,21,1,19,128,2017-11-06 16:20:24,,0
37972,12,2,36,328,2017-11-09 13:26:37,,0
3253,15,1,18,245,2017-11-07 01:58:13,,0
55575,18,1,16,107,2017-11-07 01:02:55,,0
363615,11,1,13,325,2017-11-09 13:01:46,,0
136574,15,1,19,245,2017-11-06 23:00:57,,0
39756,12,2,47,265,2017-11-06 21:26:30,,0
45965,3,1,10,452,2017-11-07 03:49:31,,0
75221,26,1,6,121,2017-11-06 16:56:35,,0
44744,9,1,25,244,2017-11-07 01:39:25,,0
15696,3,1,6,489,2017-11-07 01:41:31,,0
27083,14,1,11,401,2017-11-07 02:16:08,,0
55802,6,1,25,459,2017-11-06 23:57:40,,0
48104,3,1,18,19,2017-11-07 03:51:23,,0
32785,15,1,12,412,2017-11-06 23:35:18,,0
114739,15,1,13,245,2017-11-07 03:52:02,,0
161780,21,1,11,128,2017-11-06 16:50:31,,0
108872,9,1,13,445,2017-11-07 03:34:38,,0
120538,18,1,13,107,2017-11-09 13:02:47,,0
191961,18,1,8,107,2017-11-07 00:41:34,,0
5648,18,1,8,107,2017-11-09 13:07:28,,0
184267,24,1,18,105,2017-11-06 21:52:16,,0
178850,9,1,18,215,2017-11-07 01:36:50,,0
55910,2,1,19,364,2017-11-06 21:52:44,,0
112937,3,1,19,205,2017-11-07 01:24:21,,0
63149,3,1,13,417,2017-11-07 03:33:59,,0
43793,18,1,20,107,2017-11-06 18:45:49,,0
24561,15,1,8,278,2017-11-07 02:05:59,,0
41344,28,1,13,135,2017-11-06 22:38:47,,0
111025,7,1,8,101,2017-11-09 13:58:23,,0
133522,2,2,47,122,2017-11-06 21:32:40,,0
39486,50,0,607,213,2017-11-06 23:12:10,,0
75959,3,1,16,280,2017-11-07 01:49:44,,0
892,8,1,19,145,2017-11-06 19:09:07,,0
8383,26,1,10,477,2017-11-09 14:51:06,,0
164257,12,1,19,265,2017-11-06 16:23:10,,0
9403,15,1,22,140,2017-11-07 00:20:10,,0
108757,9,1,35,215,2017-11-06 23:09:55,,0
25071,9,1,22,234,2017-11-06 19:14:45,,0
85644,12,1,19,205,2017-11-06 16:09:01,,0
127354,18,1,18,107,2017-11-07 00:35:16,,0
33947,11,1,13,487,2017-11-07 00:47:27,,0
163632,1,1,19,134,2017-11-06 22:45:35,,0
33134,64,1,13,459,2017-11-06 20:40:42,,0
180419,12,1,20,122,2017-11-06 22:28:47,,0
26951,2,1,15,401,2017-11-09 14:25:19,,0
5314,12,1,10,242,2017-11-07 02:22:12,,0
93291,3,1,22,402,2017-11-09 13:59:10,,0
83481,3,1,13,115,2017-11-09 13:14:32,,0
66146,3,1,13,19,2017-11-06 21:44:32,,0
110363,2,1,15,477,2017-11-06 16:15:15,,0
343979,18,2,97,121,2017-11-09 14:13:22,,0
45336,233,3032,607,347,2017-11-06 18:13:52,,0
5348,15,1,17,245,2017-11-07 00:32:58,,0
189388,1,1,18,134,2017-11-07 03:45:43,,0
152056,2,1,13,452,2017-11-06 23:27:39,,0
66587,21,1,17,128,2017-11-06 19:18:44,,0
11965,15,1,18,245,2017-11-06 17:47:06,,0
35182,21,1,25,128,2017-11-06 23:39:24,,0
84831,24,1,13,105,2017-11-09 14:12:03,,0
73516,12,1,47,326,2017-11-06 16:31:21,,0
77328,14,1,13,467,2017-11-09 13:08:48,,0
187242,9,2,25,334,2017-11-07 00:54:09,,0
90731,21,1,17,128,2017-11-07 01:44:23,,0
186708,11,1,13,481,2017-11-06 20:15:47,,0
16207,15,1,19,245,2017-11-07 00:56:32,,0
5314,1,1,13,134,2017-11-09 14:20:53,,0
208429,2,1,13,364,2017-11-06 18:35:27,,0
178457,9,1,13,134,2017-11-06 16:15:26,,0
125726,20,1,17,259,2017-11-07 01:34:21,,0
5413,26,1,19,121,2017-11-07 01:32:44,,0
151044,2,1,25,212,2017-11-07 00:27:59,,0
196145,2,1,17,122,2017-11-09 14:09:24,,0
46805,3,1,8,409,2017-11-07 00:46:43,,0
121861,12,1,13,124,2017-11-06 23:55:04,,0
9787,12,1,20,259,2017-11-09 14:49:46,,0
69395,15,1,15,265,2017-11-09 13:56:13,,0
111025,23,1,10,153,2017-11-07 00:50:44,,0
137927,11,1,3,360,2017-11-06 21:41:15,,0
151044,12,1,10,242,2017-11-07 00:17:07,,0
104648,12,1,23,259,2017-11-07 00:04:17,,0
74967,9,1,19,442,2017-11-06 16:07:50,,0
119813,2,1,15,122,2017-11-07 01:25:59,,0
58712,18,1,18,439,2017-11-07 03:25:13,,0
128842,12,1,13,140,2017-11-06 20:12:35,,0
29471,3,1,6,280,2017-11-07 00:01:19,,0
2207,9,1,20,442,2017-11-07 01:31:33,,0
86767,3,1,40,280,2017-11-07 00:43:23,,0
68421,28,1,41,135,2017-11-07 03:57:01,,0
86767,3,1,19,409,2017-11-06 23:43:47,,0
